# curie_map:
#   linkml: https://w3id.org/linkml/
#   sempav: https://w3id.org/sempav
#   loinc: https://loinc.org/ 
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   skos: http://www.w3.org/2004/02/skos/core#
# license: https://github.com/mapping-commons/mapping-commons.github.io/blob/main/docs/original_license_applies.md
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/onto-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	object_label	mapping_justification
loinc:LP35873-6	skos:exactMatch	CHEBI:9667	triamcinolone	sempav:HumanCuration
loinc:LP35874-4	skos:exactMatch	CHEBI:71418	triamcinolone acetonide	sempav:HumanCuration
loinc:LP35885-0	skos:exactMatch	CHEBI:80645	2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine	sempav:HumanCuration
loinc:LP36012-0	skos:exactMatch	CHEBI:28584	gossypol	sempav:HumanCuration
loinc:LP36120-1	skos:exactMatch	CHEBI:63628	tipranavir	sempav:HumanCuration
loinc:LP36161-5	skos:exactMatch	CHEBI:132923	salicylurate	sempav:HumanCuration
loinc:LP36186-2	skos:exactMatch	CHEBI:71169	succinyladenosine	sempav:HumanCuration
loinc:LP36293-6	skos:exactMatch	CHEBI:82415	Chloramine	sempav:HumanCuration
loinc:LP36294-4	skos:exactMatch	CHEBI:35273	quaternary ammonium salt	sempav:HumanCuration
loinc:LP36405-6	skos:exactMatch	CHEBI:23116	chlorine atom	sempav:HumanCuration
loinc:LP36406-4	skos:exactMatch	CHEBI:30563	silicon dioxide	sempav:HumanCuration
loinc:LP36420-5	skos:exactMatch	CHEBI:73017	O-isobutyrylcarnitine	sempav:HumanCuration
loinc:LP36491-6	skos:exactMatch	CHEBI:27214	uranium atom	sempav:HumanCuration
loinc:LP36574-9	skos:exactMatch	CHEBI:88734	Aldosterone 18-glucuronide	sempav:HumanCuration
loinc:LP36593-9	skos:exactMatch	CHEBI:79441	Nirvanol	sempav:HumanCuration
loinc:LP36599-6	skos:exactMatch	CHEBI:27929	2,5-dichlorophenol	sempav:HumanCuration
loinc:LP36600-2	skos:exactMatch	CHEBI:16738	2,4-dichlorophenol	sempav:HumanCuration
loinc:LP36607-7	skos:exactMatch	CHEBI:17879	4-hydroxybenzoate	sempav:HumanCuration
loinc:LP36672-1	skos:exactMatch	CHEBI:35481	non-narcotic analgesic	sempav:HumanCuration
loinc:LP36718-2	skos:exactMatch	CHEBI:771	16alpha-hydroxypregnenolone	sempav:HumanCuration
loinc:LP36719-0	skos:exactMatch	CHEBI:27771	16alpha-hydroxydehydroepiandrosterone	sempav:HumanCuration
loinc:LP36720-8	skos:exactMatch	CHEBI:28750	17alpha-hydroxypregnenolone	sempav:HumanCuration
loinc:LP36731-5	skos:exactMatch	CHEBI:58149	3-hydroxyphenylacetate	sempav:HumanCuration
loinc:LP36732-3	skos:exactMatch	CHEBI:3899	Cortolone	sempav:HumanCuration
loinc:LP36737-2	skos:exactMatch	CHEBI:5931	insulin (human)	sempav:HumanCuration
loinc:LP36777-8	skos:exactMatch	CHEBI:16382	iodide	sempav:HumanCuration
loinc:LP36784-4	skos:exactMatch	CHEBI:68540	teriflunomide	sempav:HumanCuration
loinc:LP36785-1	skos:exactMatch	CHEBI:89118	5-hydroxymethyl-2-furoic acid	sempav:HumanCuration
loinc:LP36792-7	skos:exactMatch	CHEBI:32804	4-hydroxymandelate	sempav:HumanCuration
loinc:LP36909-7	skos:exactMatch	CHEBI:87248	ethyl glucuronide	sempav:HumanCuration
loinc:LP40294-8	skos:exactMatch	CHEBI:36796	duloxetine	sempav:HumanCuration
loinc:LP40295-5	skos:exactMatch	CHEBI:174690	clenbuterol	sempav:HumanCuration
loinc:LP40296-3	skos:exactMatch	CHEBI:31640	Furazabol	sempav:HumanCuration
loinc:LP40297-1	skos:exactMatch	CHEBI:135283	methenolone	sempav:HumanCuration
loinc:LP40334-2	skos:exactMatch	CHEBI:132934	3-hydroxysebacate	sempav:HumanCuration
loinc:LP40335-9	skos:exactMatch	CHEBI:7865	Oxymorphone	sempav:HumanCuration
loinc:LP40352-4	skos:exactMatch	CHEBI:86319	25-hydroxyvitamin D2	sempav:HumanCuration
loinc:LP411029-4	skos:exactMatch	CHEBI:132028	tauroursodeoxycholate	sempav:HumanCuration
loinc:LP411030-2	skos:exactMatch	CHEBI:17179	taurolithocholate	sempav:HumanCuration
loinc:LP411032-8	skos:exactMatch	CHEBI:36261	taurodeoxycholate	sempav:HumanCuration
loinc:LP411033-6	skos:exactMatch	CHEBI:29746	glycocholate	sempav:HumanCuration
loinc:LP411034-4	skos:exactMatch	CHEBI:82982	glycodeoxycholate	sempav:HumanCuration
loinc:LP411035-1	skos:exactMatch	CHEBI:60008	Glycolithocholate	sempav:HumanCuration
loinc:LP411037-7	skos:exactMatch	CHEBI:132030	glycoursodeoxycholate	sempav:HumanCuration
loinc:LP411038-5	skos:exactMatch	CHEBI:36257	taurocholate	sempav:HumanCuration
loinc:LP411039-3	skos:exactMatch	CHEBI:9407	taurochenodeoxycholate	sempav:HumanCuration
loinc:LP411042-7	skos:exactMatch	CHEBI:36252	glycochenodeoxycholate	sempav:HumanCuration
loinc:LP411050-0	skos:exactMatch	CHEBI:58875	hyodeoxycholate	sempav:HumanCuration
loinc:LP411051-8	skos:exactMatch	CHEBI:81481	11β-hydroxytestosterone	sempav:HumanCuration
loinc:LP411052-6	skos:exactMatch	CHEBI:34133	11-oxotestosterone	sempav:HumanCuration
loinc:LP411414-8	skos:exactMatch	CHEBI:183384	Ocfentanil	sempav:HumanCuration
loinc:LP411415-5	skos:exactMatch	CHEBI:61074	4-fluorofentanyl	sempav:HumanCuration
loinc:LP411437-9	skos:exactMatch	CHEBI:61092	3-methylfentanyl	sempav:HumanCuration
loinc:LP411706-7	skos:exactMatch	CHEBI:16874	psychosine	sempav:HumanCuration
loinc:LP412214-1	skos:exactMatch	CHEBI:72959	N-hexadecanoylsphingosine	sempav:HumanCuration
loinc:LP419475-1	skos:relatedMatch	CHEBI:55438	Ile(5)-angiotensin II (1-7)	sempav:HumanCuration
loinc:LP419634-3	skos:relatedMatch	CHEBI:135754	Loprazolam	sempav:HumanCuration
loinc:LP419904-0	skos:relatedMatch	CHEBI:55313	Alcuronium	sempav:HumanCuration
loinc:LP419920-6	skos:relatedMatch	CHEBI:82414	Carmoisine	sempav:HumanCuration
loinc:LP419921-4	skos:relatedMatch	CHEBI:59097	Tetrachlorophthalic anhydride	sempav:HumanCuration
loinc:LP419924-8	skos:relatedMatch	CHEBI:31575	Ethylparaben	sempav:HumanCuration
loinc:LP419925-5	skos:relatedMatch	CHEBI:88542	Butylparaben	sempav:HumanCuration
loinc:LP420286-9	skos:relatedMatch	CHEBI:42944	Galanthamine	sempav:HumanCuration
loinc:LP420892-4	skos:exactMatch	CHEBI:35420	Pregnenolone sulfate	sempav:HumanCuration
loinc:LP420998-9	skos:relatedMatch	CHEBI:156543	Ammonium persulfate	sempav:HumanCuration
loinc:LP421000-3	skos:relatedMatch	CHEBI:6872	Methylene blue	sempav:HumanCuration
loinc:LP426478-6	skos:relatedMatch	CHEBI:71253	Asenapine	sempav:HumanCuration
loinc:LP428265-5	skos:relatedMatch	CHEBI:138155	chemokine ligand 7	sempav:HumanCuration
loinc:LP428266-3	skos:relatedMatch	CHEBI:138181	chemokine ligand 8	sempav:HumanCuration
loinc:LP428272-1	skos:relatedMatch	CHEBI:138154	chemokine ligand 9	sempav:HumanCuration
loinc:LP428274-7	skos:relatedMatch	CHEBI:138157	chemokine ligand 10	sempav:HumanCuration
loinc:LP428288-7	skos:relatedMatch	CHEBI:138180	chemokine ligand 5	sempav:HumanCuration
loinc:LP429630-9	skos:exactMatch	CHEBI:40410	N-acetylglycine	sempav:HumanCuration
loinc:LP432647-8	skos:relatedMatch	CHEBI:87044	4,4-dimethyl-5α-cholest-8-en-3β-ol	sempav:HumanCuration
loinc:LP432753-4	skos:exactMatch	68642	Abiraterone	sempav:HumanCuration
loinc:LP56739-3	skos:exactMatch	CHEBI:28260	galactose	sempav:HumanCuration
loinc:LP57516-4	skos:exactMatch	CHEBI:31263	bentiromide	sempav:HumanCuration
loinc:LP57517-2	skos:exactMatch	CHEBI:135946	sincalide	sempav:HumanCuration
loinc:LP57518-0	skos:exactMatch	CHEBI:44241	metyrapone	sempav:HumanCuration
loinc:LP61620-8	skos:exactMatch	CHEBI:5165	Fosphenytoin	sempav:HumanCuration
loinc:LP61621-6	skos:exactMatch	CHEBI:64356	pregabalin	sempav:HumanCuration
loinc:LP61773-5	skos:exactMatch	CHEBI:86371	3,4-dihydroxybutyric acid	sempav:HumanCuration
loinc:LP61775-0	skos:exactMatch	CHEBI:15963	ribitol	sempav:HumanCuration
loinc:LP61793-3	skos:exactMatch	CHEBI:63629	tizanidine	sempav:HumanCuration
loinc:LP61794-1	skos:exactMatch	CHEBI:82955	2-ethylhydracrylate	sempav:HumanCuration
loinc:LP61795-8	skos:exactMatch	CHEBI:89312	2-Hydroxydecanedioic acid	sempav:HumanCuration
loinc:LP61796-6	skos:exactMatch	CHEBI:55434	(2S,3R)-3-hydroxy-2-methylpentanoic acid	sempav:HumanCuration
loinc:LP61797-4	skos:exactMatch	CHEBI:19680	2-methylacetoacetate	sempav:HumanCuration
loinc:LP61799-0	skos:exactMatch	CHEBI:84980	2-methylglutarate(2-)	sempav:HumanCuration
loinc:LP61800-6	skos:exactMatch	CHEBI:17612	(3,4-dihydroxyphenyl)acetate	sempav:HumanCuration
loinc:LP61801-4	skos:exactMatch	CHEBI:53326	3,4-dihydroxymandelate	sempav:HumanCuration
loinc:LP61802-2	skos:exactMatch	CHEBI:86348	2,4-dihydroxybutanoic acid	sempav:HumanCuration
loinc:LP61803-0	skos:exactMatch	CHEBI:63797	3-hydroxy-4-methoxybenzoate	sempav:HumanCuration
loinc:LP61805-5	skos:exactMatch	CHEBI:20070	3-hydroxyhexanoate	sempav:HumanCuration
loinc:LP61806-3	skos:exactMatch	CHEBI:70766	3-hydroxysuberic acid	sempav:HumanCuration
loinc:LP61807-1	skos:exactMatch	CHEBI:17282	3-(indol-3-yl)lactate	sempav:HumanCuration
loinc:LP61808-9	skos:exactMatch	CHEBI:132959	3-methyladipate	sempav:HumanCuration
loinc:LP61809-7	skos:exactMatch	CHEBI:133744	homovanillate	sempav:HumanCuration
loinc:LP61810-5	skos:exactMatch	CHEBI:132985	5-hydroxyhexanoate	sempav:HumanCuration
loinc:LP61811-3	skos:exactMatch	CHEBI:78949	(7R)-7-hydroxyoctanoic acid	sempav:HumanCuration
loinc:LP61813-9	skos:exactMatch	CHEBI:81572	Adiponectin	sempav:HumanCuration
loinc:LP61814-7	skos:exactMatch	CHEBI:22605	arabinitol	sempav:HumanCuration
loinc:LP61820-4	skos:exactMatch	CHEBI:16813	galactitol	sempav:HumanCuration
loinc:LP61821-2	skos:exactMatch	CHEBI:17189	2,5-dihydroxybenzoic acid	sempav:HumanCuration
loinc:LP61822-0	skos:exactMatch	CHEBI:566274	malonaldehyde	sempav:HumanCuration
loinc:LP61824-6	skos:exactMatch	CHEBI:16450	2'-deoxyuridine	sempav:HumanCuration
loinc:LP62161-2	skos:exactMatch	CHEBI:89276	3-Hydroxytetradecanedioic acid	sempav:HumanCuration
loinc:LP62162-0	skos:exactMatch	CHEBI:89276	3-Hydroxytetradecanedioic acid	sempav:HumanCuration
loinc:LP62163-8	skos:exactMatch	CHEBI:20177	3-oxopentanoate	sempav:HumanCuration
loinc:LP62166-1	skos:exactMatch	CHEBI:17113	erythritol	sempav:HumanCuration
loinc:LP62167-9	skos:exactMatch	CHEBI:32365	heptadecanoic acid	sempav:HumanCuration
loinc:LP62168-7	skos:exactMatch	CHEBI:76276	hexadecanedioate(2-)	sempav:HumanCuration
loinc:LP62169-5	skos:exactMatch	CHEBI:17230	homocysteine	sempav:HumanCuration
loinc:LP62170-3	skos:exactMatch	CHEBI:78795	pentadecanoate	sempav:HumanCuration
loinc:LP62171-1	skos:exactMatch	CHEBI:132942	quinolinate	sempav:HumanCuration
loinc:LP62192-7	skos:exactMatch	CHEBI:17151	xylitol	sempav:HumanCuration
loinc:LP62193-5	skos:exactMatch	CHEBI:28498	acadesine	sempav:HumanCuration
loinc:LP62194-3	skos:exactMatch	CHEBI:89760	Solerol	sempav:HumanCuration
loinc:LP62195-0	skos:exactMatch	CHEBI:89760	Solerol	sempav:HumanCuration
loinc:LP62197-6	skos:exactMatch	CHEBI:86347	2,3-dihydroxybutanoic acid	sempav:HumanCuration
loinc:LP62198-4	skos:exactMatch	CHEBI:60151	oxidised LDL	sempav:HumanCuration
loinc:LP62199-2	skos:exactMatch	CHEBI:67849	R-mevalonolactone, (-)-	sempav:HumanCuration
loinc:LP62201-6	skos:exactMatch	CHEBI:16095	sepiapterin	sempav:HumanCuration
loinc:LP62204-0	skos:exactMatch	CHEBI:30854	indole-3-acetate	sempav:HumanCuration
loinc:LP62205-7	skos:exactMatch	CHEBI:37684	mannose	sempav:HumanCuration
loinc:LP62206-5	skos:exactMatch	CHEBI:8029	perseitol	sempav:HumanCuration
loinc:LP62208-1	skos:exactMatch	CHEBI:30911	glucitol	sempav:HumanCuration
loinc:LP62209-9	skos:exactMatch	CHEBI:26981	threitol	sempav:HumanCuration
loinc:LP62213-1	skos:exactMatch	CHEBI:17821	thymine	sempav:HumanCuration
loinc:LP62256-0	skos:exactMatch	CHEBI:16632	vanillate	sempav:HumanCuration
loinc:LP62257-8	skos:exactMatch	CHEBI:17748	thymidine	sempav:HumanCuration
loinc:LP62277-6	skos:exactMatch	CHEBI:7907	pancuronium	sempav:HumanCuration
loinc:LP62413-7	skos:exactMatch	CHEBI:32315	zopiclone	sempav:HumanCuration
loinc:LP62415-2	skos:exactMatch	CHEBI:80581	Morphine-6-glucuronide	sempav:HumanCuration
loinc:LP62416-0	skos:exactMatch	CHEBI:80631	Morphine-3-glucuronide	sempav:HumanCuration
loinc:LP62422-8	skos:exactMatch	CHEBI:135342	reboxetine	sempav:HumanCuration
loinc:LP62425-1	skos:exactMatch	CHEBI:30827	cis-vaccenate(1-)	sempav:HumanCuration
loinc:LP62427-7	skos:exactMatch	CHEBI:30828	trans-vaccenate(1-)	sempav:HumanCuration
loinc:LP62428-5	skos:exactMatch	CHEBI:71589	all-cis-icosa-8,11,14-trienoate	sempav:HumanCuration
loinc:LP62429-3	skos:exactMatch	CHEBI:78053	docosapentaenoate	sempav:HumanCuration
loinc:LP62478-0	skos:exactMatch	CHEBI:17539	9-cis,11-trans-octadecadienoate	sempav:HumanCuration
loinc:LP62750-2	skos:exactMatch	CHEBI:76613	3-hydroxypalmitate	sempav:HumanCuration
loinc:LP62751-0	skos:exactMatch	CHEBI:84197	3-hydroxytetradecanoate	sempav:HumanCuration
loinc:LP62810-4	skos:exactMatch	CHEBI:60630	2-hydroxypentanoate	sempav:HumanCuration
loinc:LP62882-3	skos:exactMatch	CHEBI:5520	gonadorelin	sempav:HumanCuration
loinc:LP62916-9	skos:exactMatch	CHEBI:76613	3-hydroxypalmitate	sempav:HumanCuration
loinc:LP62917-7	skos:exactMatch	CHEBI:84197	3-hydroxytetradecanoate	sempav:HumanCuration
loinc:LP62918-5	skos:exactMatch	CHEBI:76616	3-hydroxylaurate	sempav:HumanCuration
loinc:LP62919-3	skos:exactMatch	CHEBI:132979	3-hydroxydecanoate	sempav:HumanCuration
loinc:LP62920-1	skos:exactMatch	CHEBI:133511	3-hydroxyoctanoate	sempav:HumanCuration
loinc:LP62921-9	skos:exactMatch	CHEBI:133511	3-hydroxyoctanoate	sempav:HumanCuration
loinc:LP62922-7	skos:exactMatch	CHEBI:20070	3-hydroxyhexanoate	sempav:HumanCuration
loinc:LP62924-3	skos:exactMatch	CHEBI:132979	3-hydroxydecanoate	sempav:HumanCuration
loinc:LP63040-7	skos:exactMatch	CHEBI:138152	serum amyloid A	sempav:HumanCuration
loinc:LP63074-6	skos:exactMatch	CHEBI:17439	cyanocob(III)alamin	sempav:HumanCuration
loinc:LP63075-3	skos:exactMatch	CHEBI:17234	glucose	sempav:HumanCuration
loinc:LP63076-1	skos:exactMatch	CHEBI:17234	glucose	sempav:HumanCuration
loinc:LP63077-9	skos:exactMatch	CHEBI:17716	lactose	sempav:HumanCuration
loinc:LP63078-7	skos:exactMatch	CHEBI:15765	L-dopa	sempav:HumanCuration
loinc:LP63079-5	skos:exactMatch	CHEBI:18222	xylose	sempav:HumanCuration
loinc:LP63587-7	skos:exactMatch	CHEBI:88539	Pyridinoline	sempav:HumanCuration
loinc:LP63614-9	skos:exactMatch	CHEBI:16962	cortisone	sempav:HumanCuration
loinc:LP63637-0	skos:exactMatch	CHEBI:61033	fondaparinux	sempav:HumanCuration
loinc:LP64185-9	skos:exactMatch	CHEBI:26948	thiamine	sempav:HumanCuration
loinc:LP64192-5	skos:exactMatch	CHEBI:24589	monosaccharide sulfate	sempav:HumanCuration
loinc:LP64200-6	skos:exactMatch	CHEBI:26708	sodium atom	sempav:HumanCuration
loinc:LP64443-2	skos:exactMatch	CHEBI:31897	nateglinide	sempav:HumanCuration
loinc:LP64705-4	skos:exactMatch	CHEBI:134486	dimethylphosphatidylethanolamine 32:0	sempav:HumanCuration
loinc:LP64724-5	skos:exactMatch	CHEBI:367163	darunavir	sempav:HumanCuration
loinc:LP64769-0	skos:exactMatch	CHEBI:28260	galactose	sempav:HumanCuration
loinc:LP64854-0	skos:exactMatch	CHEBI:776	16alpha-hydroxyestrone	sempav:HumanCuration
loinc:LP64855-7	skos:exactMatch	CHEBI:1156	2-hydroxyestrone	sempav:HumanCuration
loinc:LP64857-3	skos:exactMatch	CHEBI:80579	norcodeine	sempav:HumanCuration
loinc:LP64858-1	skos:exactMatch	CHEBI:7633	Normorphine	sempav:HumanCuration
loinc:LP64866-4	skos:exactMatch	CHEBI:86498	hydroxylysine	sempav:HumanCuration
loinc:LP64933-2	skos:exactMatch	CHEBI:80330	peptide YY	sempav:HumanCuration
loinc:LP64934-0	skos:exactMatch	CHEBI:80201	Neuropeptide Y	sempav:HumanCuration
loinc:LP65007-4	skos:exactMatch	CHEBI:132934	3-hydroxysebacate	sempav:HumanCuration
loinc:LP65008-2	skos:exactMatch	CHEBI:70766	3-hydroxysuberic acid	sempav:HumanCuration
loinc:LP65009-0	skos:exactMatch	CHEBI:22267	adipate	sempav:HumanCuration
loinc:LP65023-1	skos:exactMatch	CHEBI:132953	suberate	sempav:HumanCuration
loinc:LP65098-3	skos:exactMatch	CHEBI:13692	a sugar	sempav:HumanCuration
loinc:LP65136-1	skos:exactMatch	CHEBI:76281	tetradecanedioate(2-)	sempav:HumanCuration
loinc:LP65144-5	skos:exactMatch	CHEBI:28697	21-deoxycortisol	sempav:HumanCuration
loinc:LP65317-7	skos:exactMatch	CHEBI:80562	2-Dechloroethylifosfamide	sempav:HumanCuration
loinc:LP65319-3	skos:exactMatch	CHEBI:80560	4-Hydroxyifosfamide	sempav:HumanCuration
loinc:LP65332-6	skos:exactMatch	CHEBI:15676	allantoin	sempav:HumanCuration
loinc:LP65494-4	skos:exactMatch	CHEBI:31709	iohexol	sempav:HumanCuration
loinc:LP65523-0	skos:exactMatch	CHEBI:68478	everolimus	sempav:HumanCuration
loinc:LP65526-3	skos:exactMatch	CHEBI:566274	malonaldehyde	sempav:HumanCuration
loinc:LP65610-5	skos:exactMatch	CHEBI:28667	11-dehydro-thromboxane B2	sempav:HumanCuration
loinc:LP65754-1	skos:exactMatch	CHEBI:33363	palladium	sempav:HumanCuration
loinc:LP66071-9	skos:exactMatch	CHEBI:60802	ropivacaine	sempav:HumanCuration
loinc:LP66331-7	skos:exactMatch	CHEBI:31515	domperidone	sempav:HumanCuration
loinc:LP66336-6	skos:exactMatch	CHEBI:71179	O-tiglylcarnitine	sempav:HumanCuration
loinc:LP66954-6	skos:exactMatch	CHEBI:53289	donepezil	sempav:HumanCuration
loinc:LP66956-1	skos:exactMatch	CHEBI:31859	modafinil	sempav:HumanCuration
loinc:LP66957-9	skos:exactMatch	CHEBI:7550	Nicardipine	sempav:HumanCuration
loinc:LP68274-7	skos:exactMatch	CHEBI:81580	Prolactin	sempav:HumanCuration
loinc:LP68402-4	skos:exactMatch	CHEBI:28544	digitoxin	sempav:HumanCuration
loinc:LP68431-3	skos:exactMatch	CHEBI:63589	etravirine	sempav:HumanCuration
loinc:LP69204-3	skos:exactMatch	CHEBI:4551	digoxin	sempav:HumanCuration
loinc:LP69206-8	skos:exactMatch	CHEBI:17234	glucose	sempav:HumanCuration
loinc:LP69208-4	skos:exactMatch	CHEBI:30145	lithium atom	sempav:HumanCuration
loinc:LP69209-2	skos:exactMatch	CHEBI:25107	magnesium atom	sempav:HumanCuration
loinc:LP69348-8	skos:exactMatch	CHEBI:86486	O-methylglutarylcarnitine	sempav:HumanCuration
loinc:LP70083-8	skos:exactMatch	CHEBI:7274	N-formimidoyl-L-glutamic acid	sempav:HumanCuration
loinc:LP70085-3	skos:exactMatch	CHEBI:86064	O-decadienoylcarnitine	sempav:HumanCuration
loinc:LP70087-9	skos:exactMatch	CHEBI:73051	3-hydroxydecanoylcarnitine	sempav:HumanCuration
loinc:LP70088-7	skos:exactMatch	CHEBI:73056	3-hydroxydodecanoylcarnitine	sempav:HumanCuration
loinc:LP70090-3	skos:exactMatch	CHEBI:86082	O-hexenoylcarnitine	sempav:HumanCuration
loinc:LP70091-1	skos:exactMatch	CHEBI:74303	O-heptanoylcarnitine	sempav:HumanCuration
loinc:LP70094-5	skos:exactMatch	CHEBI:70997	O-nonanoylcarnitine	sempav:HumanCuration
loinc:LP70095-2	skos:exactMatch	CHEBI:137642	O-decatrienoylcarnitine	sempav:HumanCuration
loinc:LP70098-6	skos:exactMatch	CHEBI:74121	O-dodecanedioylcarnitine	sempav:HumanCuration
loinc:LP70254-5	skos:exactMatch	CHEBI:86073	O-propenoylcarnitine	sempav:HumanCuration
loinc:LP70363-4	skos:exactMatch	CHEBI:73028	O-malonylcarnitine	sempav:HumanCuration
loinc:LP70364-2	skos:exactMatch	CHEBI:73051	3-hydroxydecanoylcarnitine	sempav:HumanCuration
loinc:LP70366-7	skos:exactMatch	CHEBI:4027	cyclophosphamide	sempav:HumanCuration
loinc:LP70367-5	skos:exactMatch	CHEBI:28680	cytarabine	sempav:HumanCuration
loinc:LP70368-3	skos:exactMatch	CHEBI:73100	O-icosanoylcarnitine	sempav:HumanCuration
loinc:LP70376-6	skos:exactMatch	CHEBI:16567	anthranilate	sempav:HumanCuration
loinc:LP70434-3	skos:exactMatch	CHEBI:135029	cycloguanil	sempav:HumanCuration
loinc:LP70436-8	skos:exactMatch	CHEBI:143353	Spongouridin	sempav:HumanCuration
loinc:LP70439-2	skos:exactMatch	CHEBI:16946	L-kynurenine	sempav:HumanCuration
loinc:LP70451-7	skos:exactMatch	CHEBI:47776	very-low-density lipoprotein triglyceride	sempav:HumanCuration
loinc:LP70528-2	skos:exactMatch	CHEBI:17612	(3,4-dihydroxyphenyl)acetate	sempav:HumanCuration
loinc:LP70664-5	skos:exactMatch	CHEBI:89257	Beta-Cortol	sempav:HumanCuration
loinc:LP70670-2	skos:exactMatch	CHEBI:2555	aldicarb	sempav:HumanCuration
loinc:LP70671-0	skos:exactMatch	CHEBI:24041	flavin mononucleotide	sempav:HumanCuration
loinc:LP71165-2	skos:exactMatch	CHEBI:64355	posaconazole	sempav:HumanCuration
loinc:LP71170-2	skos:exactMatch	CHEBI:28683	kynurenine	sempav:HumanCuration
loinc:LP71220-5	skos:exactMatch	CHEBI:22693	barbiturates	sempav:HumanCuration
loinc:LP71221-3	skos:exactMatch	CHEBI:22720	benzodiazepine	sempav:HumanCuration
loinc:LP71329-4	skos:exactMatch	CHEBI:600520	micafungin	sempav:HumanCuration
loinc:LP71397-1	skos:exactMatch	CHEBI:16070	1,5-anhydro-D-glucitol	sempav:HumanCuration
loinc:LP89384-9	skos:exactMatch	CHEBI:58539	L-dehydroascorbate	sempav:HumanCuration
loinc:LP89654-5	skos:exactMatch	CHEBI:73049	O-pimeloylcarnitine	sempav:HumanCuration
loinc:LP90866-2	skos:exactMatch	CHEBI:15334	N(alpha)-methyl-L-tryptophan	sempav:HumanCuration
loinc:LP90867-0	skos:exactMatch	CHEBI:18043	ricinine	sempav:HumanCuration
loinc:LP90869-6	skos:exactMatch	CHEBI:132187	N-ethyldiethanolamine	sempav:HumanCuration
loinc:LP90871-2	skos:exactMatch	CHEBI:18172	fluoroacetate	sempav:HumanCuration
loinc:LP90872-0	skos:exactMatch	CHEBI:23123	chloroacetate	sempav:HumanCuration
loinc:LP93479-1	skos:exactMatch	CHEBI:78604	ursodeoxycholate	sempav:HumanCuration
loinc:LP94260-4	skos:exactMatch	CHEBI:22586	antioxidant	sempav:HumanCuration
loinc:LP94353-7	skos:exactMatch	CHEBI:18358	methoxsalen	sempav:HumanCuration
loinc:LP94354-5	skos:exactMatch	CHEBI:28304	heparin	sempav:HumanCuration
loinc:LP94355-2	skos:exactMatch	CHEBI:28304	heparin	sempav:HumanCuration
loinc:LP94536-7	skos:exactMatch	CHEBI:55346	anidulafungin	sempav:HumanCuration
loinc:LP94569-8	skos:exactMatch	CHEBI:48720	argatroban	sempav:HumanCuration
loinc:LP94829-6	skos:exactMatch	CHEBI:575568	atovaquone	sempav:HumanCuration
loinc:LP95076-3	skos:exactMatch	CHEBI:81572	Adiponectin	sempav:HumanCuration
loinc:LP95077-1	skos:exactMatch	CHEBI:81470	5alpha-Pregnane-3alpha,20alpha-diol	sempav:HumanCuration
loinc:LP95079-7	skos:exactMatch	CHEBI:89328	5a-Tetrahydrocorticosterone	sempav:HumanCuration
loinc:LP95090-4	skos:exactMatch	CHEBI:36559	3-hydroxyanthranilate	sempav:HumanCuration
loinc:LP96546-4	skos:exactMatch	CHEBI:6359	lactulose	sempav:HumanCuration
loinc:LP97517-4	skos:exactMatch	CHEBI:28247	11beta-hydroxyprogesterone	sempav:HumanCuration
loinc:LP97520-8	skos:exactMatch	CHEBI:89627	5a-Tetrahydrocortisol	sempav:HumanCuration
loinc:LP97868-1	skos:exactMatch	CHEBI:17306	maltose	sempav:HumanCuration
loinc:LP97869-9	skos:exactMatch	CHEBI:31981	periciazine	sempav:HumanCuration
loinc:LP97870-7	skos:exactMatch	CHEBI:85259	diethylamine	sempav:HumanCuration
loinc:LP97926-7	skos:exactMatch	CHEBI:34749	ethisterone	sempav:HumanCuration
loinc:LP97928-3	skos:exactMatch	CHEBI:80743	Difenacoum	sempav:HumanCuration
loinc:LP97930-9	skos:exactMatch	CHEBI:34838	metholone	sempav:HumanCuration
loinc:LP97947-3	skos:exactMatch	CHEBI:34834	Methandriol	sempav:HumanCuration
loinc:LP97949-9	skos:exactMatch	CHEBI:34896	Normethandrolone	sempav:HumanCuration
loinc:LP97950-7	skos:exactMatch	CHEBI:34849	mibolerone	sempav:HumanCuration
loinc:LP97954-9	skos:exactMatch	CHEBI:7726	octreotide	sempav:HumanCuration
loinc:LP97955-6	skos:exactMatch	CHEBI:135210	oxabolone	sempav:HumanCuration
loinc:LP97957-2	skos:exactMatch	CHEBI:9460	testolactone	sempav:HumanCuration
loinc:LP97958-0	skos:exactMatch	CHEBI:89642	Gestrinone	sempav:HumanCuration
loinc:LP99218-7	skos:exactMatch	CHEBI:135935	tapentadol	sempav:HumanCuration
